category,file,status,error,mean_similarity,min_similarity,max_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,num_chunks_ref,num_chunks_hyp
5.layout,47_2019_QH14_411945.txt,ok,,0.828035,0.697815,0.912054,0.040711,0.877002,0.877759,28,28
5.layout,47_2024_QH15_583645.txt,ok,,0.841758,0.631496,0.908603,0.035374,0.887224,0.883809,121,121
5.layout,47_NQ-HDND_707603.txt,ok,,0.816935,0.589897,0.928603,0.043351,0.882089,0.879615,73,73
5.layout,48_2019_QH14_366794.txt,ok,,0.838280,0.664345,0.902315,0.029312,0.881713,0.875064,65,65
5.layout,48_2024_QH15_556390.txt,ok,,0.839362,0.636204,0.904269,0.033158,0.876798,0.881854,49,49
5.layout,49_2019_QH14_402073.txt,ok,,0.820462,0.676019,0.887455,0.027065,0.860753,0.859339,75,75
5.layout,49_2024_QH15_548487.txt,ok,,0.844736,0.489766,0.921683,0.047783,0.887733,0.890393,61,60
5.layout,50_2019_QH14_411944.txt,ok,,0.700546,0.476673,0.912073,0.151746,0.836847,0.836696,4,4
5.layout,50_2024_QH15_445264.txt,ok,,0.853637,0.687619,0.923727,0.027319,0.888447,0.885734,55,55
5.layout,51_2019_QH14_422706.txt,ok,,0.811516,0.646882,0.923585,0.041410,0.870204,0.859572,20,20
5.layout,51_2024_QH15_m_505750.txt,ok,,0.811172,0.583241,0.922340,0.042004,0.868321,0.864581,58,58
5.layout,52_2019_QH14_405729.txt,ok,,0.821783,0.689856,0.894552,0.033226,0.869781,0.860902,36,36
5.layout,52_2024_QH15_630032.txt,ok,,0.818529,0.686385,0.942283,0.043379,0.873753,0.873670,17,17
5.layout,53_2019_QH14_351558.txt,ok,,0.850712,0.699646,0.909367,0.027738,0.887822,0.878813,47,47
5.layout,53_2024_QH15_m_607439.txt,ok,,0.832055,0.692723,0.908039,0.027584,0.873421,0.869597,69,69
5.layout,54_2019_QH14_399763.txt,ok,,0.847016,0.677959,0.922344,0.023348,0.890541,0.881578,233,233
5.layout,54_2024_QH15_578531.txt,ok,,0.848865,0.721321,0.925388,0.023539,0.891920,0.886644,191,191
5.layout,54_KH-UBND_708180.txt,ok,,0.832607,0.698619,0.920858,0.035950,0.888447,0.883848,37,37
5.layout,55_2019_QH14_410870.txt,ok,,0.819140,0.670929,0.896480,0.039222,0.859517,0.862692,23,23
5.layout,55_2024_QH15_621347.txt,ok,,0.831014,0.683177,0.909757,0.029637,0.878931,0.874808,97,97
5.layout,56_2020_QH14_422707.txt,ok,,0.840901,0.609242,0.917944,0.042324,0.885899,0.876075,42,42
5.layout,56_2024_QH15_m_622318.txt,ok,,0.829202,0.606811,0.907703,0.044574,0.881182,0.878855,70,70
5.layout,57_2020_QH14_416260.txt,ok,,0.840520,0.621838,0.911509,0.042115,0.882265,0.876793,33,33
5.layout,57_2024_QH15_623631.txt,ok,,0.836221,0.611954,0.920770,0.031097,0.881795,0.879912,92,92
5.layout,58_2020_QH14_395767.txt,ok,,0.837313,0.661178,0.917386,0.032130,0.881012,0.874822,58,58
5.layout,58_2024_QH15_m_621645.txt,ok,,0.846599,0.593727,0.910448,0.030830,0.888102,0.883733,161,161
5.layout,58_2026_NQ-HDND_709771.txt,ok,,0.844343,0.785850,0.944238,0.040776,0.903107,0.890272,5,5
5.layout,59_2020_QH14_427301.txt,ok,,0.829982,0.554950,0.904044,0.027829,0.877185,0.872734,356,356
5.layout,59_2024_QH15_606865.txt,ok,,0.820053,0.590887,0.914016,0.034317,0.878144,0.868659,258,258
5.layout,60_2020_QH14_373522.txt,ok,,0.834044,0.670152,0.917135,0.044814,0.884361,0.877503,29,29
5.layout,60_2024_QH15_m_621343.txt,ok,,0.831154,0.676165,0.900172,0.028923,0.868407,0.864735,53,53
5.layout,60_2026_NQ-HDND_709424.txt,ok,,0.836794,0.698102,0.914778,0.055044,0.892766,0.892042,7,7
5.layout,61_2020_QH14_321051.txt,ok,,0.796361,0.521046,0.986113,0.070853,0.882385,0.881754,167,167
5.layout,61_2024_QH15_613892.txt,ok,,0.835524,0.646899,0.917567,0.026322,0.881750,0.874951,182,182
5.layout,62_2020_QH14_418229.txt,ok,,0.846286,0.619237,0.915893,0.030366,0.887774,0.882424,94,94
5.layout,62_2025_QH15_643744.txt,ok,,0.789365,0.556233,0.909572,0.069873,0.853638,0.843166,19,19
5.layout,63_2020_QH14_402074.txt,ok,,0.829032,0.700882,0.909364,0.027464,0.867899,0.865836,74,74
5.layout,63_2025_QH15_639242.txt,ok,,0.830311,0.707458,0.902518,0.027832,0.871915,0.862902,46,46
5.layout,63_2026_QD-UBND_709654.txt,ok,,0.857785,0.666167,0.944517,0.040383,0.904087,0.894677,30,30
5.layout,64_2020_QH14_374160.txt,ok,,0.837562,0.689399,0.929846,0.025270,0.881039,0.874437,136,136
5.layout,64_2025_QH15_639239.txt,ok,,0.835538,0.511918,0.910397,0.035823,0.882753,0.877491,115,115
5.layout,65_2020_QH14_422708.txt,ok,,0.818697,0.708920,0.890872,0.038296,0.869032,0.862309,12,12
5.layout,65_2025_QH15_639241.txt,ok,,0.829558,0.609542,0.914049,0.035281,0.880973,0.875028,119,118
5.layout,66_2020_QH14_439845.txt,ok,,0.845796,0.753850,0.915510,0.024013,0.883402,0.882538,44,44
5.layout,66_2025_QH15_621225.txt,ok,,0.784090,0.461636,0.919891,0.087989,0.872243,0.870551,23,23
5.layout,67_2020_QH14_m_373520.txt,ok,,0.806753,0.555934,0.919421,0.038302,0.861076,0.861337,115,115
5.layout,67_2025_QH15_580594.txt,ok,,0.835624,0.748456,0.916367,0.024431,0.877398,0.876059,52,52
5.layout,68_2020_QH14_435315.txt,ok,,0.832277,0.647519,0.952938,0.033819,0.874555,0.879688,57,57
5.layout,68_2025_QH15_578018.txt,ok,,0.833910,0.642058,0.895933,0.027782,0.870325,0.869705,77,77
5.layout,69_2020_QH14_439844.txt,ok,,0.838621,0.695420,0.901276,0.026973,0.879853,0.876262,100,98
5.layout,69_2025_QH15_603983.txt,ok,,0.844243,0.715836,0.918754,0.026082,0.884002,0.884550,74,74
5.layout,70_2020_QH14_376557.txt,ok,,0.838701,0.669319,0.918481,0.025620,0.880099,0.872775,57,57
5.layout,70_2025_QH15_580121.txt,ok,,0.842684,0.703591,0.911793,0.029599,0.885011,0.877533,56,56
5.layout,70_2026_NQ-HDND_709515.txt,ok,,0.838254,0.659200,0.936907,0.057264,0.894197,0.892762,11,11
5.layout,71_2020_QH14_366792.txt,ok,,0.817543,0.647487,0.901518,0.038969,0.863505,0.863570,17,17
5.layout,71_2025_QH15_621341.txt,ok,,0.840373,0.567712,0.908967,0.039150,0.884562,0.881029,68,68
5.layout,72_2020_QH14_431147.txt,ok,,0.843034,0.664812,0.912493,0.022346,0.885508,0.882911,333,333
5.layout,72_2025_QH15_649675.txt,ok,,0.834294,0.639766,0.919773,0.030282,0.884113,0.877940,141,141
5.layout,73_2021_QH14_445185.txt,ok,,0.836905,0.713612,0.909581,0.025831,0.877402,0.873990,63,63
5.layout,73_2025_QH15_621345.txt,ok,,0.852054,0.736933,0.907548,0.021527,0.884936,0.882606,43,43
5.layout,74_2025_QH15_m_530912.txt,ok,,0.831354,0.664476,0.909810,0.028816,0.873597,0.869529,63,63
5.layout,75_2025_QH15_555035.txt,ok,,0.827674,0.617790,0.912191,0.053840,0.879507,0.879168,31,31
5.layout,76_2025_QH15_659899.txt,ok,,0.831357,0.665701,0.907564,0.048464,0.874911,0.877275,17,17
5.layout,77_2025_QH15_643029.txt,ok,,0.810804,0.545234,0.903075,0.076091,0.868461,0.870979,19,19
5.layout,78_2025_QH15_m_623226.txt,ok,,0.839857,0.638080,0.904463,0.032699,0.880307,0.876773,72,72
5.layout,79_2025_QH15_660522.txt,ok,,0.809957,0.468726,0.876096,0.068138,0.849478,0.858592,26,25
5.layout,80_2025_QH15_649688.txt,ok,,0.836646,0.750663,0.901922,0.021677,0.876132,0.869880,46,46
5.layout,81_2025_QH15_660533.txt,ok,,0.854866,0.694014,0.928248,0.028107,0.898862,0.891877,61,61
5.layout,82_2025_QH15_660530.txt,ok,,0.811368,0.562004,0.900277,0.049810,0.858712,0.864243,25,25
5.layout,83_2025_QH15_663780.txt,ok,,0.790827,0.461880,0.884017,0.071676,0.845149,0.839841,30,29
5.layout,84_2025_QH15_655378.txt,ok,,0.843152,0.576727,0.926828,0.041140,0.890907,0.882725,92,92
5.layout,85_2025_QH15_651570.txt,ok,,0.833277,0.564913,0.922877,0.047727,0.895619,0.888416,52,52
5.layout,86_2025_QH15_662377.txt,ok,,0.783891,0.509027,0.894562,0.053373,0.856548,0.859699,118,117
5.layout,87_2025_QH15_662673.txt,ok,,0.841549,0.723709,0.908543,0.030620,0.881142,0.883273,31,31
5.layout,88_2025_QH15_m_659898.txt,ok,,0.809010,0.522299,0.906478,0.048857,0.865074,0.859099,48,48
5.layout,89_2025_QH15_650061.txt,ok,,0.859103,0.283065,0.936819,0.051983,0.903483,0.895056,139,138
5.layout,8_2026_QH16_704810.txt,ok,,0.824110,0.692962,0.891881,0.033734,0.875045,0.864660,17,17
5.layout,90_2025_QH15_m_662379.txt,ok,,0.832293,0.502835,0.912815,0.040253,0.881348,0.880573,160,160
5.layout,91_2025_QH15_m_625628.txt,ok,,0.845361,0.738923,0.897025,0.022170,0.877963,0.875559,61,61
5.layout,92_2025_QH15_659897.txt,ok,,0.851795,0.779016,0.928244,0.023410,0.889596,0.883488,28,28
5.layout,93_2025_QH15_m_581164.txt,ok,,0.845279,0.653282,0.911335,0.027750,0.884982,0.884315,146,146
5.layout,94_2025_QH15_643689.txt,ok,,0.848518,0.554096,0.920452,0.032927,0.888304,0.885315,127,127
5.layout,95_2025_QH15_622480.txt,ok,,0.834588,0.698654,0.918394,0.029416,0.883042,0.873864,84,84
5.layout,96_2025_QH15_648594.txt,ok,,0.836154,0.727705,0.891626,0.031558,0.872554,0.869589,12,12
5.layout,97_2025_QH15_663709.txt,ok,,0.805983,0.678753,0.893180,0.040885,0.858644,0.859636,15,15
5.layout,98_2025_QH15_662116.txt,ok,,0.841375,0.674727,0.909159,0.034862,0.882370,0.885386,64,64
5.layout,99_2025_QH15_662829.txt,ok,,0.805870,0.365576,0.933651,0.068361,0.876767,0.863964,65,65
